Dyann,Baylor,4.91,23
Dagmar,Ferino,4.11,21
Max,Baptlsta,3.91,33
Arlena,Sabella,3.76,28
Ericka,Pandolfi,4.72,37
Kate,Anestassia,2.6,31
Ofilia,Toor,2.76,35
Gianina,Drisko,2.71,12
Tilly,Evangelia,3.28,13
Alexine,Holtz,2.79,28
Nanete,Rona,2.72,28
Darci,Colleen,3.19,39
Sam,Holbrook,2.28,22
Korrie,Halsey,3.63,31
Christal,Harned,3.72,29
Ann-Marie,Kirstin,4.14,18
Josephine,Lilas,2.59,11
Cristabel,Willie,3.6,38
Ardenia,Waite,4.98,13
Olivette,Gerge,4.71,36
Annice,Fosque,2.1,11
Mamie,Rosalba,4.04,21
Gerianna,Obed,3.51,11
Shaylyn,O'Rourke,4.01,18
Kenna,Fleeta,4.95,22
Leia,Sundin,3.28,16
Willetta,Frendel,2.17,37
Sue,Kaete,3.63,11
Emelina,Abbot,2.86,17
Rozele,Howlyn,2.39,17
Gusella,Dielu,3.77,24
Rubie,Bow,4.88,21
Edyth,Cullin,3.65,34
Dorene,Iaverne,2.34,10
Marnia,Lenny,3.5,26
Jasmina,Infield,3.36,23
Harrietta,Margret,2.07,11
Jacenta,MacIntosh,2.31,34
Chrystel,Gwenore,3.33,31
Darlleen,Freddi,2.67,29
Vere,Fiann,4.48,28
Florencia,Niccolo,3.22,21
Lenna,Cyrie,3.26,16
Adele,Douglass,4.03,36
Tobe,Albertine,2.56,24
Althea,Pattin,2.05,21
Adore,Serilda,4.94,24
Dode,Pascia,4.22,17
Dulce,Ackerley,3.42,20
Lexine,Jeanne,3.93,23
Moyna,Chesna,3.96,10
Jacquetta,Revkah,4.52,21
Frieda,Grosz,4.01,24
Modestia,Voletta,2.99,16
Correy,Eachern,4.01,15
Paulita,Bendick,3.06,26
Tarra,Lorain,3.31,28
Bettine,Elbertina,4.45,14
Lanae,Tillford,3.72,17
Edyth,Redmond,3.85,19
Beatriz,Saint,2.12,24
Benita,Ries,2.62,37
Mary,Tiffa,4.13,35
Stevana,Alarise,2.91,38
Alyssa,Cath,4.95,10
Tersina,Schenck,4.71,25
Claudina,Camden,3.6,14
Fernande,Japeth,3.04,14
Florie,Gaspard,4.73,10
Amalie,Allina,5,28
Jillayne,Grayce,4.23,26
Marsiella,Martguerita,3.62,34
Merry,Belanger,4.35,40
Tiffie,Holtz,3.97,39
Cathyleen,Primalia,2.73,21
Mallory,Dorine,3.49,34
Madeleine,Revkah,3.13,39
Glenda,Ader,2.81,17
Luci,Florina,4.01,25
Katleen,Judye,4.2,22
Jenda,Raffo,4.22,30
Edee,Bakerman,4.23,33
Allyce,Buffum,2.93,28
Hyacinthe,Tjon,3.46,38
Minne,Cleo,2.4,10
Jessamyn,Capello,3.8,34
Paule,Macey,3.24,33
Georgina,Oneida,3.27,30
Ginnie,Devlen,3.39,10
Arlena,Dosia,2.8,35
Nita,Lia,2.82,15
Hildegaard,Beniamino,3.16,38
Sue,Howlyn,3.02,33
Elmira,Han,4.48,30
Flo,Garbe,3.3,23
Teriann,Gilmour,4.2,17
Larine,Hilbert,4.17,30
Roslyn,Dituri,2.16,14
Sissy,Janith,3.95,25
Lynde,Ackerley,2.45,37
Lanae,Roumell,2.06,24
June,Korey,4.63,11
Lynea,Herrera,3.95,36
Willetta,Ashok,2.61,32
Ernesta,Fairweather,4.13,20
Cindelyn,My,4.35,26
Quintina,Hourigan,4.79,36
Zsa Zsa,Berl,3.71,32
Sean,Melan,3.11,28
Myriam,Halla,2.28,31
Bee,Dorothy,3.53,38
Marcy,Lattie,4.45,14
Pearline,Gillan,4.67,11
Damaris,Cohdwell,2.66,40
Amelia,Nelsen,3.29,39
Cacilie,Artie,4.81,33
Tabbatha,O'Neill,4.69,31
Elmira,Deegan,3.72,19
Ethel,Allare,3.12,22
Morganica,Aldric,2.64,31
Eugine,Trinetta,3.87,19
Chandra,Rozanna,3.91,30
Mireielle,Ader,2.55,25
Elyssa,Westphal,3.79,20
Nadine,Pitt,3.34,37
Malina,Nicoline,4.62,24
Gavrielle,Adlare,4.2,20
Fawne,Henrie,3.53,13
Cordi,Faso,4,40
Nikki,Gregrory,2.61,25
Wynne,Riordan,3.28,11
Latisha,Parsaye,2.06,26
Cherrita,Ashok,3.23,27
Addia,Hazlett,2.64,25
Viki,Annabella,4.16,34
Henriette,Holtz,3.61,34
Trixi,Cornelia,2.63,15
Fredericka,Lissi,2.15,14
Petronia,Jalbert,3.95,19
Ivett,Casimir,4,22
Wanda,Rurik,3.53,10
Blondelle,Gale,3.54,22
Roz,Jacobah,2.42,11
Sashenka,Hepsibah,4.81,31
Lelah,Marisa,4.67,14
Althea,Ciro,2.34,19
Lelah,Candy,3.11,13
Raquela,Eckblad,2.56,20
Lily,Klotz,4.13,30
Maurene,Duwalt,4.93,23
Fred,Carey,2.15,33
Charissa,Calhoun,2.91,20
Sue,Mich,2.89,19
Anallese,Cynar,2.18,29
Jessy,Ingra,4.74,23
Beverley,Haerr,2.38,35
Nataline,Gaspard,4.94,15
Dede,Idelia,2.87,31
Constance,Roche,4.6,26
Nerta,Rosette,2.57,14
Drucie,Emmy,3.55,36
Sashenka,Sinegold,4.35,12
Jobi,Reneta,4.81,24
Bernie,Corilla,2,28
Silvana,Kannry,3.71,19
Flory,Magdalen,4.54,13
Giustina,Sancho,3.77,25
Nerta,Hewitt,3.89,38
Arabel,Rugen,2.42,35
Jemie,Whittaker,2.02,28
Hermione,Anestassia,4.35,27
Stevana,Baptlsta,3.93,38
Alisha,Evvie,2.05,16
Mathilda,Neva,4.56,40
Laurene,Mandler,4.65,21
Leia,Tybald,3.06,20
Atlanta,Chauncey,3.84,40
Daune,Poll,4.88,15
Dorthy,Fancie,3.71,25
Carolina,Israeli,3.6,17
Frank,Alcott,3.2,24
Rhoda,Federica,3.07,36
Sophia,Hazlett,4.36,27
Valeda,Xerxes,4.41,12
Ginnie,Parsaye,2.96,35
Trudie,Grayce,2.95,39
Codie,Raul,2.05,12
Carlie,Plato,4.82,34
Evita,Johnsson,2.52,31
Marsiella,Allys,2.2,14
Sindee,Dunkin,3.15,22
Marika,Georas,3.71,10
Andree,Plato,4.84,11
Codie,Shaver,3.03,14
Belinda,Hanshaw,2.24,20
Leeanne,Melleta,2.34,13
Ofilia,McLaughlin,4.01,11
Millie,Dorcy,4.89,31
Constance,Seessel,2.21,26
Marcy,Olnee,4.52,37
Jillayne,Elsinore,2.02,13
Fayre,Kat,4.01,17
Lynnea,Bluh,2.18,25
Loree,Pelagias,3.45,24
Daphne,Hutchison,3.31,29
Jessy,Frodi,4.14,37
Phylis,Erskine,3.4,40
Tori,Richers,3.92,26
Linet,Loleta,2.32,16
Elena,Ledah,2.93,13
Jan,Gunn,3.02,26
Kial,Lemuela,3.47,25
Leona,Ackerley,4.63,31
Fernande,Weaks,3.95,23
Elise,Colleen,3.93,27
Susette,Gilmour,3.15,18
Fredericka,Shirberg,3.37,15
Lesly,Lenny,3.24,31
Cordi,Killigrew,2.66,37
Marika,Chrystel,4.01,35
Adelle,Saint,4.16,18
Natka,Jarib,2.43,26
Marnia,Jacinda,4.63,28
Margarette,Lattie,2.55,30
Arlena,Auberbach,3.53,39
Cam,Hubert,4.19,12
Alyda,Kare,2.58,21
Carly,Winthorpe,2.65,31
Alisha,Sperling,2.38,35
Karolina,Elsinore,3.12,13
Meriel,Chick,3.6,30
Daune,Braun,3.89,30
Lynde,Hieronymus,2.09,15
Rubie,Pyle,2.27,26
Minda,Blisse,4.28,10
Ingrid,Bergman,2.5,22
Elfreda,Nea,2.81,35
Hannis,Fontana,3.97,32
Josephine,Radu,4.99,25
Daryl,Margarete,4.73,23
Shaylyn,Craggie,4.26,29
Carolina,Olin,3.3,39
Jolyn,Clywd,4.26,32
Shaine,Colbert,2.29,24
Libbie,Boehike,2.98,16
Courtnay,Baptlsta,3.74,20
Imojean,Vittoria,4.61,32
Luci,Heisel,3.17,34
Paule,Tjon,2.72,24
Gwenneth,Lesley,2.63,23
Rubie,Obed,3.24,10
Tarra,Kelula,4.63,10
Michaelina,Ummersen,2.7,11
Jasmina,Geffner,2.33,19
Alex,Rillings,2.78,16
Cissiee,Garek,4.16,17
Monika,Christine,2.74,38
Dianemarie,Gaal,2.65,40
Letizia,Sprage,3.35,12
Beverley,Adamsen,4.16,20
Vanessa,Knowling,4.44,36
Cathyleen,Hoban,2.86,19
Hallie,Even,4.01,40
Gwyneth,Lewes,4.05,22
Kassey,Suzetta,2.98,36
Nerta,Chinua,4.61,12
Kaia,Gerge,2.46,31
Jasmina,Terrence,3.81,12
Mireielle,Wenda,4.42,36
Beatriz,Blisse,2.4,33
Rosabelle,Lissi,4.27,12
Justinn,Tamar,2.99,23
Ulrike,Pearse,2,28
Blondelle,Fiester,3.56,36
Beatriz,Bivins,4.16,28
Pamella,Tomasina,4.24,29
Elka,Chauncey,4.24,14
Gwyneth,Fillbert,4.43,34
Lilith,Magnolia,4.64,28
Lauryn,Ardra,4.3,36
Trudie,Klemperer,2.99,33
Raina,Kaete,3.84,21
Roberta,Ivens,4.88,27
Esmeralda,Merat,3.3,19
Hollie,Marisa,4.61,15
Hildegaard,Bethany,4.97,24
Adore,Loring,3.32,31
Suzette,Erminia,3.1,11
Tomasina,Tice,4.02,32
Theodora,Frodi,3.75,40
Myrtice,Carleen,4.58,25
Orsola,Nore,2.53,32
Sue,Adalbert,2.52,24
Carly,Mike,3.08,35
Chastity,Goerke,3.08,26
Shaylyn,Atonsah,2.36,35
Lorne,Bevin,4.76,40
Alleen,Thornburg,3.27,30
Flory,Cimbura,2.86,31
Rhea,Evvie,3.4,34
Frances,Wareing,3.76,27
Allis,Voletta,4.77,37
Olivette,Codding,3.38,15
Aurelie,Shaver,4.78,33
Beth,Levey,2.71,35
Violet,Faso,2.37,24
Tori,Maribeth,3.09,17
Tracey,Tiffa,4.7,32
Camile,Longfellow,2.91,26
Shandie,Suzetta,4.57,15
Leanna,Thar,4.25,33
Therine,Olnee,2.36,10
Angelique,Ashok,2.23,20
Cathyleen,Granoff,4.23,19
Phedra,Laurianne,2.46,24
Linet,Zitvaa,4.95,10
Chrystel,Arquit,4.79,20
Dacia,Vharat,3.56,29
Sashenka,Penelopa,4.84,24
Cristabel,Infield,4.43,24
Ida,Noam,4.67,32
Dianemarie,Whiffen,3.56,32
Alejandra,Smitt,4.3,18
Antonietta,Virgin,3.15,32
Averyl,Grobe,2.21,26
Candi,Madelene,2.42,39
Sashenka,Wu,3.39,18
Adele,Durware,3.09,33
Bibby,Secrest,3.73,35
Nerta,Hollingsworth,4.99,31
Rosabelle,Gaynor,4.84,25
Tina,Campball,4.68,21
Zia,Bord,4.69,10
Annecorinne,Norrie,2.64,18
Lyssa,Fillbert,3.15,18
Joleen,Amadas,2.61,40
Bee,Saree,4.77,34
Gianina,Rebecka,4.95,38
Babita,Morgun,4.65,20
Jacquetta,Lunsford,2.29,30
Dulce,Clarissa,3.4,37
Iseabal,Eno,2.36,20
Drucie,Skurnik,4.43,11
Tilly,Gaspard,2.93,31
Dennie,Teddman,4.46,25
Kirbee,Nance,4.2,26
Kial,Timon,3.18,16
Jorry,Carleen,3.47,40
Magdalena,Erich,4.56,37
Cassandra,Suk,3.05,40
Trixi,Masao,4.2,18
Babita,Dorcy,2.44,15
Gabriellia,Papageno,5,32
Jenda,Gordon,3.24,13
Jolyn,Shirberg,3.84,33
Henriette,Donell,2.36,19
Morganica,Tannie,4.51,29
Vanessa,Kesley,4.75,27
Lelah,Jarib,4.68,22
Keelia,Goldina,3.94,10
Meghann,Aprile,3.86,29
Jillayne,Gabrielli,4.01,39
Elora,Kiyoshi,2.85,27
Bernardine,Mullane,2.28,33
Darlleen,Bevin,3,10
Janenna,Hull,3.08,23
Jenilee,Sparhawk,2.15,19
Romona,Zola,4.46,35
Evaleen,Hathaway,4.44,33
Nananne,Joli,3.85,19
Veda,Friede,2.34,32
Jordan,Halsey,4.47,11
Cindelyn,Dyche,4.31,17
Merrie,Presber,2.12,36
Karena,Angelis,4.83,40
Jaclyn,Vorster,2.92,28
Dorthy,Posner,3.93,11
Gavrielle,Kussell,4.24,37
Orsola,Maryanne,4.67,16
Ekaterina,Fry,2.55,21
Olwen,Atcliffe,2.55,28
Kristina,Dalli,4.23,18
Ketti,Monaco,4.89,17
Edee,Timon,3.05,21
Daphne,Niles,2.95,28
Beatriz,Valerio,4.25,10
Vita,Gaynor,3.31,25
Kayla,Kirbee,2.36,18
Candy,Joachim,2.28,35
Jessamyn,Etom,4.49,38
Judy,Masao,4.58,14
Brena,Chesna,4.61,34
Aryn,Mullane,3.76,17
Korrie,Ingra,4.91,39
Suzette,Matthew,3.5,18
Lolita,Rocray,4.32,38
Addia,Alva,3.44,28
Cassondra,Tayib,4.73,14
Grier,Rolf,3.63,32
Malina,Fabiola,3.62,12
Melina,Donell,3.11,15
Vevay,Aurelio,4.3,27
Nita,Amethist,2.64,40
Madeleine,Gilbertson,4.97,28
Kylynn,Valoniah,2.18,40
Hermione,Oscar,4.82,37
Amalie,Knowling,4.49,28
Sean,Standing,2.09,30
Mary,Anis,4.2,24
Judy,Kussell,3.84,19
Neila,Bevin,3.65,20
Antonietta,Therine,4.51,38
Helena,Rolf,4.29,32
Babita,Talia,2.27,21
Max,Carbo,3.22,39
Tori,Berl,3.41,38
Gabi,Kirbee,4.16,34
Sue,Georgy,3.21,38
Sadie,Jobi,3.25,25
Hildegaard,O'Carroll,2.31,37
Winifred,Leonard,4.11,38
Tonia,Bergman,2.07,18
Lilith,Stanwood,3.65,33
Aili,Peti,2.35,15
Aryn,Carmena,3.57,12
Johna,Liebermann,3.32,22
Kathy,Neils,4.96,27
Deedee,Syd,4.26,26
Georgina,Zrike,4.48,35
Lory,Selway,2.11,16
Tori,Pond,4.06,28
Steffane,Lymann,2.31,15
Aubrie,Linskey,2.37,35
Maridel,Jillane,4.97,22
Sophia,Euridice,2.45,17
Verla,Gherardo,4.13,15
Sarette,Nelsen,3.68,13
Devina,Bach,2.44,29
Aubrie,Belldas,2.78,35
Olwen,Klotz,4.53,26
Moyna,Fennessy,3.09,31
Julieta,Dreda,4.76,14
Kirbee,Rheingold,4.43,32
Giustina,Carleen,3.15,38
Kore,Gaulin,4.51,22
Randa,Corabella,4.67,11
Chere,Neva,2.9,10
Barbara,Hillel,4.47,17
Luci,McClimans,2.63,19
Philis,Harday,3.74,25
Lulita,Garbe,4.06,11
Yolane,Holbrook,2.57,12
Cissiee,Gladstone,3.41,27
Janey,Septima,3.28,27
Sharlene,Ader,4.85,36
Lucille,Kinnard,4.97,29
Fayre,McLaughlin,4.78,17
Yolane,Gaynor,2.75,35
Sindee,Orpah,2.36,40
Starla,Wesle,4.03,15
Kellen,Infield,3.53,36
Halette,Richers,4.38,37
Shannah,Kesley,3.72,20
Ann-Marie,Suanne,4.77,37
Jobi,Jethro,4.42,26
Jenilee,Kellby,4.84,22
Mignon,Ethban,3,26
Corina,Denis,3.46,21
Stacey,Fairweather,3.69,36
Ketti,Skurnik,2.99,18
Deane,Lipson,2.7,34
Wendi,Ailyn,4.05,17
Fernande,Blake,3.53,20
Nataline,Chinua,2.36,32
Ashlee,Septima,2.34,33
Esmeralda,Orpah,4.16,32
Konstance,Daveta,2.63,23
Lita,Charmine,3.54,38
Carolina,Noam,2.31,19
Kirstin,Christine,3.28,17
Konstance,Goode,3.49,17
Willetta,Saint,3.92,22
Rebeca,Naor,2.67,21
Noelle,Philipp,2.14,16
Tiffie,Bonilla,4.85,38
Jessy,Brady,4.12,19
Clementine,Casimir,2.72,17
Minne,Chem,2.02,16
Corry,Gerge,4.54,11
Michaelina,Kussell,4.29,11
Hollie,Gordon,2.41,31
Fawne,Shaver,4.9,38
Shannah,Destinee,3.07,14
Alisha,Arne,3.05,39
Nickie,Ammann,4.99,32
Celisse,Pitt,4.49,21
Riannon,Vilma,2.35,27
Ethel,Berne,3.08,25
Tonia,Madaih,4.1,31
Ebonee,Plato,3.92,20
Mariann,Lia,3.56,18
Lory,Euridice,2.11,28
Susan,Ricki,2.17,37
Gloria,Kazimir,4.18,11
Shaine,Ashely,2.73,14
Micheline,Wu,3.79,14
Alleen,Luhe,3.89,10
Carilyn,Konyn,4.81,28
Taffy,Levey,4.15,12
Pamella,Noman,2.46,16
Orsola,Katrine,3.27,27
Angelique,Schlosser,3.34,28
Valli,Randene,3.95,32
Marcy,Grobe,2.13,38
Marguerite,Carmena,4.04,39
Kassey,Felecia,2.43,30
Starla,Astra,3.57,24
Tobe,Myrilla,4.45,25
Iseabal,Bibi,3.22,26
Lilith,Bluh,3.04,26
Angelique,Ludewig,2.68,24
Consuela,Raul,4.66,36
Nataline,Bigner,3.54,25
Alameda,Wyn,2.15,29
Harmonia,Trinetta,4.28,33
Farrah,Boycey,3.34,35
Jeanna,Mathilde,4.14,34
Helena,Winnick,3.21,34
Daryl,Arquit,2.9,35
Valera,Lorenz,2.09,32
Lorne,Konyn,2.02,33
Adelle,Malina,4.88,28
Tera,Aprile,2.38,32
Jolyn,Wesle,2.7,26
Imojean,Raul,4.48,38
Emma,Monaco,3.29,20
Loree,Voletta,4.19,28
Lorenza,Suanne,3.44,23
Maryellen,Barbey,2.91,32
Julieta,Lorain,4.41,11
Marcy,Fiann,4.08,16
Jordan,Kendrick,3.26,23
Gratia,Eachern,4.26,24
Bertine,Gladstone,3.79,33
Ulrike,Trace,4.38,26
Gabi,Roarke,3.16,11
Estell,Izaak,2.5,15
Elvira,Cornelia,3.4,37
Dagmar,Syd,2.48,27
Gilda,Weide,4.42,29
Antonietta,Jerold,4.29,12
Rosanne,Tryck,2.49,35
Kellen,Greenwald,2.76,34
Shaine,Heisel,4.34,18
Meg,Pattin,4.9,27
Caryl,Melony,3.35,10
Harmonia,Braun,3.56,11
Marnia,Carmena,3.29,31
Marita,Jacinda,3.44,32
Margarette,Rubie,3.54,40
Rosene,Hathaway,2.4,27
Wanda,Sprage,4.32,35
Mary,Teddman,3.38,14
Rayna,Ashely,4.45,38
Cathie,Ferrell,4.98,37
Fina,Haymes,2.68,15
Kial,Marisa,2.23,27
Claresta,Ardeha,4.85,16
Phedra,August,3.79,22
Aigneis,Buffum,2.35,16
Agnese,Kevon,4.71,40
Sharlene,Ingra,3.75,38
Carree,Hurley,4.53,25
Corly,Bultman,3.03,36
Kellen,Avi,4.07,24
Flo,Ulphia,2.78,38
Minda,Destinee,4.92,29
Corene,Breed,3.74,28
Nicoli,Chick,3.6,10
Drucie,Daegal,2.76,28
Nikki,Gerge,2.9,15
Eve,Allys,3.09,15
Lily,Carbo,4.14,37
Wilma,Carvey,4.45,19
Eve,Angelis,4.24,35
Sharlene,Carlson,2.88,31
Celisse,Valoniah,4.87,23
Teddie,Sheng,4.89,34
Ellette,Stilwell,2.18,36
Marline,Emanuel,3.63,35
Benita,Nea,4.58,30
Ilse,Dalli,4.3,16
Ethel,Mathilde,2.43,38
Lacie,Trey,4.56,24
Elmira,Erskine,4.66,22
Sybille,Dawkins,2.86,36
Claresta,Buttaro,2.76,10
Bobbi,Isidore,3.03,12
Arlena,Jerald,4.05,29
Bobinette,Euridice,4.2,15
Margarette,Meli,2.84,29
Jillayne,Darian,4.87,28
Layla,Ricarda,4.87,31
Lauryn,Daegal,3.01,17
Brynna,Waite,4.41,33
Danny,Rosalba,3.6,13
Glynnis,Erich,4.22,12
Heida,Brenn,2.22,35
Roz,Medrek,4.29,14
Tersina,Hailee,2.55,36
Corina,Aaberg,3.14,39
Emma,Moseley,3.27,16
Gilda,Sallyann,2.32,26
Dulcinea,Mullane,2.81,21
Ulrike,O'Rourke,2.14,18
Loree,Holbrook,3.04,30
Suzette,Tybald,4.4,26
Alyssa,Jalbert,4.77,36
Rozele,Raul,2.06,20
Orelia,Freddi,2.8,29
Codie,Knowling,4.04,19
Caritta,Elsinore,4.91,38
Dorene,Pitt,2.56,17
Clary,Rugen,4.1,10
Dede,Cherianne,4,26
Korrie,Vale,4.22,34
Madeleine,Shama,4.17,12
Adriana,Bigner,3.99,29
Gusty,Ferino,3.77,25
Tatiania,Nedrud,4.36,34
Dale,Thunell,4.72,23
Glenda,Charmine,2.55,26
Clementine,Natalia,4.81,34
Shandie,Vilma,3.07,10
Emmey,Carmena,2.27,33
Genovera,Brotherson,3.83,37
Frank,Firmin,3.08,14
Hildegaard,Creamer,3.95,39
Kimmy,Louanna,3.67,29
Dorothy,Maribeth,2.64,27
Taffy,Roumell,4.93,40
Viviene,Capello,4.88,17
Kate,Dalli,3.18,38
Gavrielle,Agle,3.95,26
Dorothy,Arvo,3.53,31
Kara-Lynn,Melleta,4.04,32
Quintina,Baylor,3.17,25
Ezmeralda,Maribeth,4.44,14
Latisha,Lumbard,2.05,28
Ginnie,Gamaliel,4.86,34
Sadie,Stoller,4.73,33
Leia,Alexandr,3.11,34
Daphne,Tamar,3.64,13
Claudina,Gibbeon,2.38,15
Tamqrah,Erich,3.55,27
Meghann,Ax,4.55,21
Gerrie,Lanita,3.13,35
Dorothy,Ellord,2.76,12
Karlee,Faro,4.6,30
Sophia,Glovsky,4.98,20
Lily,Clara,3.48,33
Taffy,Stacy,4.15,32
Basia,Wenoa,2.1,18
Melina,Eben,4.51,35
Heddie,Kinnard,3.41,15
Vere,Pitt,3.68,36
Paule,Hashim,3.99,16
Neila,Georgy,2.68,31
Ericka,Socha,4.34,40
Shel,Claudine,4.77,38
Gilligan,Valerio,4.36,40
Kittie,Evangelia,3.71,28
Eolanda,Sherrie,2.75,13
Trixi,Penelopa,4.32,27
Sadie,Urania,3.12,29
Jobi,Pernick,3.23,19
Luci,Kendrick,2.47,34
Nananne,Myrilla,4.95,13
Jan,Si,3.7,29
Estell,Rustice,2.93,34
Debee,Lindemann,3.48,22
Tracey,Rocray,3.46,34
Sabina,Brittani,2.68,28
Britni,Holtz,4.41,36
Annecorinne,Jeanne,4.15,37
Roseline,Rogerio,4.27,35
Alameda,Bohlin,4.03,40
Gale,Dex,4.74,20
Etta,Stover,2.26,34
Roseline,Pelagias,4.54,19
Basia,Brodench,4.11,19
Lonnie,Fancie,4.76,11
Carlie,Llovera,2.66,15
Taffy,Kazimir,4.11,35
Ruthe,Elo,2.43,19
Tomasina,Diogenes,2.01,18
Candy,Lemuela,3.19,10
Myrtice,Erich,4.1,12
Joleen,Ralfston,4.4,19
Wanda,Valerio,2.66,10
Malina,Forrer,3.8,24
Ann-Marie,Geffner,3.99,25
Roberta,Alabaster,4.45,30
Maye,Pandolfi,2.56,14
Christian,Thomasina,2.63,22
Millie,Juliet,2.98,16
Candi,Rhu,2.74,12
Annora,Urias,2.71,37
Nannie,Noelyn,4.19,33
Myrtice,Bergman,2.09,33
Maisey,Esmaria,3.4,17
Allis,Tybald,3.78,13
Charissa,Maribeth,3.85,20
Dale,Gusella,3.11,36
Meriel,Stoller,4.07,34
Charmaine,Oriana,2.53,26
Janenna,Pernick,2.97,12
Tobe,Stanwood,2.99,28
Albertina,Redmond,2.08,26
Isa,Dunkin,3.21,15
Kelly,Stuart,2.82,22
Layla,Brunell,3.38,11
Almeta,Lauraine,2.21,24
Edyth,Loring,4.91,37
Ketti,Winnick,4.09,22
Marline,Jacqui,3.18,24
Elie,Harl,3.15,25
Ingrid,Payson,4.02,29
Brietta,Beniamino,2.09,19
Carlie,Linskey,3.3,14
Meghann,Allina,4.93,30
Florie,Klemperer,3.97,25
Linet,Fabiola,4.78,32
Consuela,Ethban,2.9,32
Bernie,Gaulin,2.09,39
Minda,Devlen,2.9,16
Linet,Codding,3.7,35
Kelly,Bollay,3.41,38
Sidoney,Calhoun,3.66,38
Orelia,Robertson,3.02,40
Robbi,Schonfeld,4.13,19
Lizzie,Wesle,2.33,14
June,Lymann,4.41,19
Inga,Giff,3.73,33
Mariann,Letsou,3.5,14
Cyb,Alarise,4.59,37
Candy,Gert,4.07,32
Kaia,Jenness,4.03,18
Bobinette,Abbot,3.82,11
Evaleen,Stacy,2.79,17
Clementine,Gillan,4.32,18
Lynde,Marcellus,2.57,19
Alia,Modie,3.14,27
Pamella,Radu,2.08,18
Anestassia,Gaspard,3.99,35
Brandise,Felizio,3.73,31
Sheelagh,Deegan,4.15,32
Bobbi,Monk,3.81,29
Lexine,Bow,3.47,29
Albertina,Johanna,3.5,34
Nyssa,Karna,2.49,37
Ruthe,Goode,2.64,29
Jenda,Sallyann,2.84,34
Misha,Nisbet,4.06,39
Micheline,Sammons,3.49,19
Dorothy,Zina,3.71,31
Farrah,Michella,4.8,11
Dianemarie,Suzetta,3.37,25
Flory,Harned,2.73,33
Gwyneth,Genna,2.91,33
Britni,Idelia,4.81,33
Phedra,Philoo,2.74,12
Kassey,Ruvolo,3.05,34
Pierette,Phi,3.72,12
Elfreda,Shields,4.12,24
Lacie,Afton,3.68,35
Glenda,Sisile,4.72,16
Katharina,Alice,4.63,13
Dotty,Lareena,3.13,26
Robbi,Byrne,2.42,32
Silvana,Baylor,2.52,13
Monika,Liebermann,3.26,31
Maisey,Iiette,4.62,28
Rani,Malanie,2.93,20
Verla,Ogren,3.23,38
Rori,Douglass,2.93,34
Kristan,Magnolia,4.39,12
Modestia,Berl,2.57,34
Britte,Seligman,4.54,26
Mathilda,Ciapas,4.09,14
Michaelina,Tamsky,2.95,40
Collen,Gwenore,2.04,37
Alie,Wadell,3.6,10
Dorice,Thornburg,2.18,19
Bettine,Amand,4.95,20
Brianna,Hieronymus,4.04,22
Fidelia,Donell,4.59,32
Sybille,Longfellow,2.21,10
Ekaterina,Graig,4.56,29
Inga,Lilybelle,4.69,33
Frieda,Koziara,3.13,33
Anestassia,Laverne,2.87,18
Karolina,Bonucci,2.13,35
Jean,Sprage,4.07,18
Adore,Rudolph,4.91,13
Thalia,Rozanna,4.03,15
Ruthe,Plato,3.13,40
Mallory,Francene,4.62,17
Audrie,Wilona,2.24,33
Cristine,Raseda,3.88,16
Kerrin,Hull,3.84,19
Peri,Winnick,3.06,36
Juliane,Jaylene,2.16,25
Tabbatha,Mullane,3.16,25
Dania,Kirstin,3.61,22
Codie,Melan,2.94,32
Heida,Gaulin,3.72,37
Mureil,Kenwood,3.39,17
Gui,Septima,2.39,37
Asia,Pauly,4.25,40
Anica,Borrell,3.87,15
Lucy,Kinnard,4.11,22
Adelle,Eachern,2.59,31
Wileen,Izaak,3.88,20
Nariko,Kauppi,2.57,38
Bertine,Juan,2.66,38
Karly,Artie,4.57,11
Margarette,Aprile,2.68,14
Karlee,Destinee,2.5,28
Augustine,Suzetta,4.38,13
Lynnea,Merriott,4.31,13
Christian,Marisa,3.66,34
Nonnah,Chaing,2.76,28
Flo,Madelene,4.5,18
Dede,Swigart,3.62,31
Amii,McClimans,4.04,15
Althea,Ailyn,3.82,13
Marsiella,Phyllis,3.19,12
Eugine,Roscoe,4.56,28
Judy,Roche,4.31,36
Amelia,McGrody,2.3,28
Halette,Monk,4.68,37
Lynde,Nahum,4.06,38
Gabi,Arley,3.27,29
Ada,Whittaker,4.21,28
Emmey,Diann,3.14,26
Renie,Donoghue,3.44,23
Gloria,Raimondo,2.09,29
Sam,Jacobah,4.2,34
Heida,Weitman,2.16,39
Aurelie,Frendel,2.3,26
Yvonne,Nunci,4.76,22
Alyda,Dawkins,2.89,31
Ketti,Joeann,3.95,37
Ursulina,Vorster,4.66,38
Marti,Parette,4.1,31
Heddie,Joeann,2.58,23
Maud,Cadmar,3.48,28
Gilda,Thunell,3.83,26
Gabi,Bettine,2.59,32
Anica,Justinn,3.59,30
Eolanda,Chrystel,3.57,10
Winifred,Thema,4.73,28
Althea,Chrystel,3.16,24
Lorie,Decato,2.03,34
Olwen,Hanleigh,3.76,35
Cecile,Doig,2.26,29
Nollie,Wenoa,3.04,26
Robinia,Toffic,3.18,19
Nanete,Shields,4.53,34
Kittie,Cassius,3.35,31
